t,own_known,merged_known,total
112.0,32230,39796,45369
113.0,32331,40209,45369
114.0,32542,40836,45369
115.0,32861,41373,45369
116.0,33471,41680,45369
117.0,34385,42065,45369
118.0,34900,42296,45369
119.0,35531,42466,45369
120.0,36059,42622,45369
121.0,36347,42686,45369
122.0,36720,42717,45369
123.0,37029,42762,45369
124.0,37151,42791,45369
125.0,37269,42811,45369
126.0,37393,42842,45369
127.0,37439,42866,45369
128.0,37504,42889,45369
129.0,37542,42920,45369
130.0,37549,42930,45369
131.0,37582,42965,45369
132.0,37667,43039,45369
133.0,37724,43086,45369
134.0,37864,43158,45369
135.0,38010,43229,45369
136.0,38088,43260,45369
137.0,38111,43281,45369
138.0,38125,43297,45369
139.0,38144,43312,45369
140.0,38162,43331,45369
141.0,38178,43338,45369
142.0,38217,43369,45369
143.0,38272,43411,45369
144.0,38307,43438,45369
145.0,38333,43459,45369
146.0,38369,43493,45369
147.0,38396,43513,45369
148.0,38415,43526,45369
149.0,38431,43541,45369
150.0,38470,43565,45369
151.0,38509,43586,45369
152.0,38533,43606,45369
153.0,38554,43623,45369
154.0,38591,43659,45369
155.0,38619,43689,45369
156.0,38640,43711,45369
157.0,38651,43730,45369
158.0,38677,43758,45369
159.0,38684,43781,45369
160.0,38687,43791,45369
161.0,38707,43805,45369
162.0,38717,43808,45369
163.0,38730,43810,45369
164.0,38728,43809,45369
165.0,38726,43811,45369
166.0,38722,43809,45369
167.0,38731,43810,45369
168.0,38737,43817,45369
169.0,38743,43815,45369
170.0,38743,43817,45369
171.0,38749,43816,45369
172.0,38749,43816,45369
173.0,38756,43822,45369
174.0,38766,43821,45369
175.0,38766,43821,45369
176.0,38758,43818,45369
177.0,38769,43821,45369
178.0,38767,43820,45369
179.0,38768,43824,45369
180.0,38775,43826,45369
181.0,38772,43826,45369
182.0,38776,43827,45369
183.0,38768,43831,45369
184.0,38774,43831,45369
185.0,38775,43838,45369
186.0,38776,43838,45369
187.0,38781,43841,45369
188.0,38781,43847,45369
189.0,38784,43851,45369
190.0,38785,43858,45369
191.0,38784,43856,45369
192.0,38789,43867,45369
193.0,38794,43866,45369
194.0,38793,43868,45369
195.0,38793,43870,45369
196.0,38791,43872,45369
197.0,38789,43874,45369
198.0,38791,43872,45369
199.0,38792,43874,45369
200.0,38794,43873,45369
201.0,38792,43875,45369
202.0,38786,43873,45369
203.0,38783,43872,45369
204.0,38782,43873,45369
205.0,38786,43875,45369
206.0,38785,43877,45369
207.0,38779,43875,45369
208.0,38778,43875,45369
209.0,38779,43876,45369
210.0,38781,43877,45369
211.0,38781,43877,45369
212.0,38781,43876,45369
213.0,38779,43877,45369
214.0,38783,43879,45369
215.0,38782,43880,45369
216.0,38784,43880,45369
217.0,38786,43879,45369
218.0,38785,43880,45369
219.0,38786,43881,45369
220.0,38786,43880,45369
221.0,38788,43877,45369
222.0,38791,43878,45369
223.0,38786,43878,45369
224.0,38786,43880,45369
225.0,38786,43880,45369
226.0,38787,43879,45369
227.0,38791,43879,45369
228.0,38794,43878,45369
229.0,38792,43878,45369
230.0,38792,43878,45369
231.0,38792,43878,45369
232.0,38790,43878,45369
233.0,38790,43878,45369
234.0,38796,43879,45369
235.0,38797,43880,45369
236.0,38798,43881,45369
237.0,38799,43881,45369
238.0,38796,43881,45369
239.0,38799,43882,45369
240.0,38795,43882,45369
241.0,38788,43881,45369
242.0,38791,43881,45369
243.0,38794,43881,45369
244.0,38794,43881,45369
245.0,38798,43881,45369
246.0,38798,43881,45369
247.0,38799,43881,45369
248.0,38798,43881,45369
249.0,38801,43881,45369
250.0,38800,43879,45369
251.0,38801,43880,45369
252.0,38800,43880,45369
253.0,38801,43880,45369
254.0,38800,43880,45369
255.0,38799,43880,45369
256.0,38797,43880,45369
257.0,38794,43880,45369
258.0,38791,43880,45369
259.0,38789,43881,45369
260.0,38793,43881,45369
261.0,38802,43882,45369
262.0,38803,43880,45369
263.0,38801,43881,45369
264.0,38804,43880,45369
265.0,38802,43879,45369
266.0,38797,43878,45369
267.0,38798,43879,45369
268.0,38795,43878,45369
269.0,38790,43878,45369
270.0,38790,43878,45369
271.0,38793,43879,45369
272.0,38792,43881,45369
273.0,38791,43882,45369
274.0,38791,43888,45369
275.0,38772,43892,45369
276.0,38784,43889,45369
