t,own_known,merged_known,total
124.0,35526,42164,45369
125.0,35613,42182,45369
126.0,35663,42186,45369
127.0,35708,42203,45369
128.0,35735,42209,45369
129.0,35750,42216,45369
130.0,35790,42235,45369
131.0,35894,42292,45369
132.0,35987,42352,45369
133.0,36185,42455,45369
134.0,36337,42524,45369
135.0,36551,42596,45369
136.0,36730,42646,45369
137.0,36892,42670,45369
138.0,37029,42683,45369
139.0,37122,42706,45369
140.0,37177,42716,45369
141.0,37233,42735,45369
142.0,37254,42745,45369
143.0,37273,42757,45369
144.0,37283,42762,45369
145.0,37288,42766,45369
146.0,37286,42769,45369
147.0,37289,42772,45369
148.0,37292,42772,45369
149.0,37297,42773,45369
150.0,37307,42775,45369
151.0,37315,42777,45369
152.0,37327,42784,45369
153.0,37331,42787,45369
154.0,37334,42820,45369
155.0,37337,42859,45369
156.0,37338,42962,45369
157.0,37332,43000,45369
158.0,37333,43048,45369
159.0,37336,43072,45369
160.0,37338,43082,45369
161.0,37339,43089,45369
162.0,37350,43097,45369
163.0,37358,43102,45369
164.0,37352,43105,45369
165.0,37356,43105,45369
166.0,37359,43105,45369
167.0,37356,43107,45369
168.0,37358,43107,45369
169.0,37358,43107,45369
170.0,37362,43107,45369
171.0,37369,43108,45369
172.0,37367,43110,45369
173.0,37372,43113,45369
174.0,37373,43112,45369
175.0,37385,43116,45369
176.0,37383,43118,45369
177.0,37386,43118,45369
178.0,37389,43122,45369
179.0,37386,43122,45369
180.0,37388,43128,45369
181.0,37393,43130,45369
182.0,37393,43130,45369
183.0,37396,43132,45369
184.0,37395,43132,45369
185.0,37397,43131,45369
186.0,37393,43130,45369
187.0,37399,43137,45369
188.0,37396,43138,45369
189.0,37399,43139,45369
190.0,37401,43143,45369
191.0,37395,43143,45369
192.0,37397,43144,45369
193.0,37396,43144,45369
194.0,37409,43146,45369
195.0,37407,43146,45369
196.0,37410,43150,45369
197.0,37410,43150,45369
198.0,37405,43149,45369
199.0,37406,43149,45369
200.0,37408,43149,45369
201.0,37405,43148,45369
202.0,37406,43147,45369
203.0,37411,43148,45369
204.0,37418,43149,45369
205.0,37418,43148,45369
206.0,37415,43150,45369
207.0,37414,43151,45369
208.0,37415,43151,45369
209.0,37414,43151,45369
210.0,37414,43150,45369
211.0,37423,43150,45369
212.0,37425,43149,45369
213.0,37421,43148,45369
214.0,37418,43148,45369
215.0,37420,43148,45369
216.0,37426,43150,45369
217.0,37429,43153,45369
218.0,37432,43153,45369
219.0,37435,43152,45369
220.0,37437,43153,45369
221.0,37435,43153,45369
222.0,37437,43153,45369
223.0,37441,43153,45369
224.0,37443,43154,45369
225.0,37439,43154,45369
226.0,37434,43154,45369
227.0,37425,43155,45369
228.0,37422,43155,45369
229.0,37417,43155,45369
230.0,37423,43155,45369
231.0,37431,43157,45369
232.0,37422,43157,45369
233.0,37423,43156,45369
234.0,37430,43155,45369
235.0,37437,43155,45369
236.0,37429,43155,45369
237.0,37429,43156,45369
238.0,37428,43156,45369
239.0,37428,43154,45369
240.0,37436,43154,45369
241.0,37438,43154,45369
242.0,37440,43154,45369
243.0,37440,43153,45369
244.0,37439,43153,45369
245.0,37439,43154,45369
246.0,37434,43153,45369
247.0,37439,43153,45369
248.0,37440,43154,45369
249.0,37442,43154,45369
250.0,37439,43153,45369
251.0,37445,43154,45369
252.0,37445,43154,45369
253.0,37441,43154,45369
254.0,37445,43154,45369
255.0,37446,43154,45369
256.0,37449,43154,45369
257.0,37446,43154,45369
258.0,37443,43154,45369
259.0,37441,43153,45369
260.0,37440,43153,45369
261.0,37440,43155,45369
262.0,37440,43155,45369
263.0,37441,43155,45369
264.0,37440,43155,45369
265.0,37437,43155,45369
266.0,37437,43154,45369
267.0,37436,43155,45369
268.0,37438,43154,45369
269.0,37436,43153,45369
270.0,37428,43153,45369
271.0,37429,43153,45369
272.0,37426,43152,45369
273.0,37425,43152,45369
274.0,37428,43153,45369
275.0,37424,43153,45369
276.0,37424,43152,45369
