t,own_known,merged_known,total
197.0,39061,43623,45369
198.0,39062,43626,45369
199.0,39070,43626,45369
200.0,39073,43626,45369
201.0,39081,43627,45369
202.0,39079,43629,45369
203.0,39079,43631,45369
204.0,39080,43631,45369
205.0,39082,43631,45369
206.0,39084,43631,45369
207.0,39088,43632,45369
208.0,39094,43632,45369
209.0,39090,43633,45369
210.0,39092,43633,45369
211.0,39093,43635,45369
212.0,39096,43635,45369
213.0,39098,43635,45369
214.0,39101,43636,45369
215.0,39090,43636,45369
216.0,39095,43636,45369
217.0,39101,43636,45369
218.0,39099,43636,45369
219.0,39098,43636,45369
220.0,39099,43636,45369
221.0,39099,43636,45369
222.0,39097,43636,45369
223.0,39099,43636,45369
224.0,39099,43639,45369
225.0,39103,43640,45369
226.0,39101,43640,45369
227.0,39101,43640,45369
228.0,39099,43640,45369
229.0,39099,43640,45369
230.0,39102,43640,45369
231.0,39104,43640,45369
232.0,39098,43640,45369
233.0,39092,43640,45369
234.0,39093,43640,45369
235.0,39096,43640,45369
236.0,39098,43640,45369
237.0,39103,43640,45369
238.0,39107,43640,45369
239.0,39106,43640,45369
240.0,39106,43640,45369
241.0,39109,43640,45369
242.0,39109,43640,45369
243.0,39107,43640,45369
244.0,39107,43640,45369
245.0,39109,43640,45369
246.0,39105,43640,45369
247.0,39104,43640,45369
248.0,39107,43640,45369
249.0,39087,43640,45369
250.0,39095,43640,45369
251.0,39098,43640,45369
252.0,39099,43640,45369
253.0,39095,43640,45369
254.0,39096,43640,45369
255.0,39097,43640,45369
256.0,39100,43640,45369
257.0,39103,43640,45369
258.0,39100,43640,45369
259.0,39099,43640,45369
260.0,39097,43640,45369
261.0,39101,43640,45369
262.0,39099,43640,45369
263.0,39101,43640,45369
264.0,39102,43640,45369
265.0,39107,43640,45369
266.0,39106,43640,45369
267.0,39107,43640,45369
268.0,39107,43640,45369
269.0,39109,43640,45369
270.0,39103,43640,45369
271.0,39108,43640,45369
272.0,39105,43640,45369
273.0,39104,43640,45369
274.0,39102,43640,45369
275.0,39097,43640,45369
276.0,39098,43640,45369
