t,own_known,merged_known,total
83.0,32773,36268,45369
84.0,32805,36286,45369
85.0,32847,36298,45369
86.0,32980,36307,45369
87.0,33079,36316,45369
88.0,33236,36330,45369
89.0,33428,36347,45369
90.0,33547,36358,45369
91.0,33620,36368,45369
92.0,33683,36376,45369
93.0,33732,36386,45369
94.0,33799,36409,45369
95.0,33860,36426,45369
96.0,33909,36448,45369
97.0,33981,36468,45369
98.0,34019,36475,45369
99.0,34088,36483,45369
100.0,34119,36496,45369
101.0,34171,36507,45369
102.0,34202,36520,45369
103.0,34229,36532,45369
104.0,34252,36543,45369
105.0,34265,36553,45369
106.0,34275,36568,45369
107.0,34289,36581,45369
108.0,34291,36622,45369
109.0,34295,36747,45369
110.0,34295,37120,45369
111.0,34318,37546,45369
112.0,34436,38064,45369
113.0,34619,38673,45369
114.0,34773,39372,45369
115.0,35033,39752,45369
116.0,35422,40379,45369
117.0,35745,40945,45369
118.0,36238,41278,45369
119.0,36810,41594,45369
120.0,37383,41912,45369
121.0,37710,42100,45369
122.0,38126,42214,45369
123.0,38518,42370,45369
124.0,38799,42543,45369
125.0,38918,42638,45369
126.0,38987,42698,45369
127.0,39007,42715,45369
128.0,39033,42738,45369
129.0,39041,42747,45369
130.0,39046,42760,45369
131.0,39064,42768,45369
132.0,39090,42802,45369
133.0,39102,42844,45369
134.0,39103,42875,45369
135.0,39111,42902,45369
136.0,39106,42935,45369
137.0,39115,42965,45369
138.0,39123,42981,45369
139.0,39122,42993,45369
140.0,39131,43010,45369
141.0,39133,43025,45369
142.0,39134,43036,45369
143.0,39146,43040,45369
144.0,39147,43043,45369
145.0,39154,43044,45369
146.0,39155,43044,45369
147.0,39158,43044,45369
148.0,39152,43048,45369
149.0,39151,43047,45369
150.0,39149,43050,45369
151.0,39156,43053,45369
152.0,39146,43056,45369
153.0,39141,43060,45369
154.0,39131,43060,45369
155.0,39161,43076,45369
156.0,39231,43119,45369
157.0,39266,43147,45369
158.0,39359,43214,45369
159.0,39436,43284,45369
160.0,39466,43330,45369
161.0,39484,43351,45369
162.0,39501,43362,45369
163.0,39521,43372,45369
164.0,39521,43376,45369
165.0,39537,43380,45369
166.0,39544,43380,45369
167.0,39551,43385,45369
168.0,39558,43386,45369
169.0,39558,43386,45369
170.0,39554,43386,45369
171.0,39550,43386,45369
172.0,39551,43386,45369
173.0,39556,43386,45369
174.0,39557,43387,45369
175.0,39554,43387,45369
176.0,39569,43390,45369
177.0,39562,43395,45369
178.0,39571,43395,45369
179.0,39566,43395,45369
180.0,39570,43395,45369
181.0,39579,43396,45369
182.0,39580,43398,45369
183.0,39581,43398,45369
184.0,39583,43398,45369
185.0,39586,43398,45369
186.0,39593,43400,45369
187.0,39585,43400,45369
188.0,39582,43401,45369
189.0,39579,43401,45369
190.0,39584,43403,45369
191.0,39587,43403,45369
192.0,39591,43405,45369
193.0,39594,43405,45369
194.0,39588,43407,45369
195.0,39591,43407,45369
196.0,39595,43408,45369
197.0,39595,43409,45369
198.0,39595,43409,45369
199.0,39604,43409,45369
200.0,39607,43409,45369
201.0,39604,43409,45369
202.0,39595,43409,45369
203.0,39596,43410,45369
204.0,39594,43411,45369
205.0,39597,43411,45369
206.0,39596,43411,45369
207.0,39597,43411,45369
208.0,39604,43411,45369
209.0,39601,43411,45369
210.0,39605,43411,45369
211.0,39604,43412,45369
212.0,39605,43412,45369
213.0,39608,43412,45369
214.0,39615,43412,45369
215.0,39611,43413,45369
216.0,39611,43414,45369
217.0,39609,43414,45369
218.0,39606,43414,45369
219.0,39603,43414,45369
220.0,39611,43414,45369
221.0,39608,43415,45369
222.0,39614,43415,45369
223.0,39618,43416,45369
224.0,39616,43416,45369
225.0,39612,43416,45369
226.0,39611,43416,45369
227.0,39612,43416,45369
228.0,39613,43416,45369
229.0,39619,43416,45369
230.0,39625,43416,45369
231.0,39622,43416,45369
232.0,39621,43416,45369
233.0,39616,43416,45369
234.0,39618,43416,45369
235.0,39620,43416,45369
236.0,39613,43417,45369
237.0,39613,43418,45369
238.0,39608,43418,45369
239.0,39608,43419,45369
240.0,39603,43419,45369
241.0,39610,43419,45369
242.0,39614,43420,45369
243.0,39617,43420,45369
244.0,39612,43421,45369
245.0,39617,43421,45369
246.0,39620,43421,45369
247.0,39618,43421,45369
248.0,39620,43422,45369
249.0,39620,43422,45369
250.0,39619,43422,45369
251.0,39618,43422,45369
252.0,39617,43422,45369
253.0,39617,43423,45369
254.0,39619,43423,45369
255.0,39620,43423,45369
256.0,39619,43423,45369
257.0,39623,43423,45369
258.0,39624,43423,45369
259.0,39624,43423,45369
260.0,39623,43424,45369
261.0,39627,43424,45369
262.0,39628,43424,45369
263.0,39630,43424,45369
264.0,39623,43424,45369
265.0,39624,43425,45369
266.0,39626,43425,45369
267.0,39628,43425,45369
268.0,39620,43425,45369
269.0,39615,43425,45369
270.0,39617,43426,45369
271.0,39617,43427,45369
272.0,39615,43427,45369
273.0,39615,43427,45369
274.0,39622,43429,45369
275.0,39625,43429,45369
276.0,39620,43430,45369
