t,own_known,merged_known,total
93.0,30830,35636,45369
94.0,30831,35641,45369
95.0,30839,35650,45369
96.0,30847,35665,45369
97.0,30849,35683,45369
98.0,30859,35693,45369
99.0,30863,35721,45369
100.0,30870,35762,45369
101.0,30868,35815,45369
102.0,30870,35840,45369
103.0,30873,35884,45369
104.0,30887,35918,45369
105.0,30907,35941,45369
106.0,30950,35972,45369
107.0,30996,36127,45369
108.0,31098,36288,45369
109.0,31225,36587,45369
110.0,31493,37044,45369
111.0,31744,37605,45369
112.0,32180,37922,45369
113.0,32812,38363,45369
114.0,33291,38649,45369
115.0,34026,38989,45369
116.0,34558,39302,45369
117.0,35314,39604,45369
118.0,35964,39904,45369
119.0,36647,40274,45369
120.0,37050,40633,45369
121.0,37565,41063,45369
122.0,38116,41602,45369
123.0,38424,41907,45369
124.0,38733,42173,45369
125.0,38975,42340,45369
126.0,39100,42420,45369
127.0,39157,42467,45369
128.0,39189,42490,45369
129.0,39226,42501,45369
130.0,39270,42523,45369
131.0,39280,42530,45369
132.0,39296,42537,45369
133.0,39311,42546,45369
134.0,39364,42560,45369
135.0,39419,42568,45369
136.0,39545,42583,45369
137.0,39658,42593,45369
138.0,39748,42609,45369
139.0,39846,42632,45369
140.0,39929,42657,45369
141.0,39967,42669,45369
142.0,40013,42705,45369
143.0,40053,42745,45369
144.0,40065,42781,45369
145.0,40103,42821,45369
146.0,40135,42849,45369
147.0,40160,42863,45369
148.0,40184,42875,45369
149.0,40222,42898,45369
150.0,40252,42912,45369
151.0,40273,42926,45369
152.0,40280,42940,45369
153.0,40296,42953,45369
154.0,40321,42987,45369
155.0,40349,43035,45369
156.0,40373,43112,45369
157.0,40388,43185,45369
158.0,40413,43220,45369
159.0,40430,43246,45369
160.0,40422,43258,45369
161.0,40425,43270,45369
162.0,40433,43277,45369
163.0,40441,43280,45369
164.0,40449,43280,45369
165.0,40448,43282,45369
166.0,40470,43283,45369
167.0,40477,43287,45369
168.0,40480,43289,45369
169.0,40480,43293,45369
170.0,40480,43297,45369
171.0,40482,43297,45369
172.0,40483,43297,45369
173.0,40482,43297,45369
174.0,40477,43296,45369
175.0,40480,43297,45369
176.0,40482,43299,45369
177.0,40483,43300,45369
178.0,40491,43301,45369
179.0,40489,43301,45369
180.0,40489,43301,45369
181.0,40488,43301,45369
182.0,40489,43303,45369
183.0,40489,43303,45369
184.0,40489,43303,45369
185.0,40490,43302,45369
186.0,40488,43302,45369
187.0,40489,43302,45369
188.0,40493,43302,45369
189.0,40500,43302,45369
190.0,40500,43303,45369
191.0,40500,43303,45369
192.0,40505,43303,45369
193.0,40504,43303,45369
194.0,40507,43303,45369
195.0,40507,43306,45369
196.0,40506,43306,45369
197.0,40504,43306,45369
198.0,40506,43306,45369
199.0,40505,43306,45369
200.0,40497,43306,45369
201.0,40494,43306,45369
202.0,40504,43306,45369
203.0,40506,43306,45369
204.0,40508,43306,45369
205.0,40515,43306,45369
206.0,40519,43306,45369
207.0,40512,43306,45369
208.0,40515,43307,45369
209.0,40513,43307,45369
210.0,40513,43307,45369
211.0,40516,43307,45369
212.0,40520,43307,45369
213.0,40520,43307,45369
214.0,40510,43307,45369
215.0,40505,43306,45369
216.0,40510,43306,45369
217.0,40512,43306,45369
218.0,40511,43306,45369
219.0,40516,43306,45369
220.0,40515,43307,45369
221.0,40518,43308,45369
222.0,40519,43309,45369
223.0,40521,43309,45369
224.0,40520,43309,45369
225.0,40522,43308,45369
226.0,40525,43309,45369
227.0,40527,43310,45369
228.0,40527,43310,45369
229.0,40525,43311,45369
230.0,40524,43311,45369
231.0,40528,43311,45369
232.0,40527,43311,45369
233.0,40528,43311,45369
234.0,40528,43311,45369
235.0,40528,43311,45369
236.0,40527,43311,45369
237.0,40527,43311,45369
238.0,40529,43311,45369
239.0,40518,43310,45369
240.0,40504,43311,45369
241.0,40504,43310,45369
242.0,40505,43310,45369
243.0,40508,43310,45369
244.0,40512,43311,45369
245.0,40516,43312,45369
246.0,40516,43312,45369
247.0,40516,43312,45369
248.0,40517,43313,45369
249.0,40517,43314,45369
250.0,40523,43316,45369
251.0,40524,43314,45369
252.0,40521,43312,45369
253.0,40523,43313,45369
254.0,40525,43314,45369
255.0,40526,43315,45369
256.0,40514,43315,45369
257.0,40507,43314,45369
258.0,40510,43313,45369
259.0,40520,43314,45369
260.0,40517,43314,45369
261.0,40515,43314,45369
262.0,40519,43314,45369
263.0,40523,43313,45369
264.0,40527,43314,45369
265.0,40532,43315,45369
266.0,40525,43315,45369
267.0,40528,43316,45369
268.0,40528,43316,45369
269.0,40527,43316,45369
270.0,40524,43316,45369
271.0,40524,43316,45369
272.0,40522,43316,45369
273.0,40524,43316,45369
274.0,40530,43317,45369
275.0,40531,43317,45369
276.0,40527,43317,45369
