t,own_known,merged_known,total
158.0,38552,43275,45369
159.0,38557,43302,45369
160.0,38576,43317,45369
161.0,38579,43329,45369
162.0,38579,43335,45369
163.0,38584,43336,45369
164.0,38588,43337,45369
165.0,38590,43338,45369
166.0,38593,43339,45369
167.0,38597,43339,45369
168.0,38603,43343,45369
169.0,38600,43348,45369
170.0,38603,43352,45369
171.0,38609,43353,45369
172.0,38605,43354,45369
173.0,38608,43354,45369
174.0,38610,43354,45369
175.0,38609,43354,45369
176.0,38605,43357,45369
177.0,38609,43357,45369
178.0,38606,43357,45369
179.0,38606,43357,45369
180.0,38608,43357,45369
181.0,38606,43358,45369
182.0,38609,43359,45369
183.0,38617,43359,45369
184.0,38615,43359,45369
185.0,38615,43359,45369
186.0,38617,43360,45369
187.0,38619,43361,45369
188.0,38626,43361,45369
189.0,38630,43361,45369
190.0,38634,43361,45369
191.0,38632,43361,45369
192.0,38634,43361,45369
193.0,38633,43361,45369
194.0,38635,43361,45369
195.0,38635,43362,45369
196.0,38634,43364,45369
197.0,38635,43364,45369
198.0,38637,43364,45369
199.0,38638,43364,45369
200.0,38638,43364,45369
201.0,38638,43364,45369
202.0,38638,43364,45369
203.0,38640,43364,45369
204.0,38641,43364,45369
205.0,38642,43364,45369
206.0,38643,43364,45369
207.0,38646,43364,45369
208.0,38643,43365,45369
209.0,38644,43365,45369
210.0,38644,43365,45369
211.0,38646,43365,45369
212.0,38644,43365,45369
213.0,38645,43365,45369
214.0,38646,43365,45369
215.0,38644,43365,45369
216.0,38642,43365,45369
217.0,38643,43365,45369
218.0,38641,43365,45369
219.0,38643,43365,45369
220.0,38646,43366,45369
221.0,38646,43367,45369
222.0,38646,43367,45369
223.0,38646,43367,45369
224.0,38645,43367,45369
225.0,38647,43367,45369
226.0,38649,43368,45369
227.0,38650,43369,45369
228.0,38650,43369,45369
229.0,38652,43369,45369
230.0,38649,43369,45369
231.0,38646,43369,45369
232.0,38646,43369,45369
233.0,38648,43369,45369
234.0,38647,43369,45369
235.0,38645,43369,45369
236.0,38646,43369,45369
237.0,38649,43369,45369
238.0,38644,43369,45369
239.0,38642,43369,45369
240.0,38645,43369,45369
241.0,38646,43369,45369
242.0,38641,43369,45369
243.0,38645,43370,45369
244.0,38643,43371,45369
245.0,38641,43372,45369
246.0,38642,43372,45369
247.0,38642,43372,45369
248.0,38647,43372,45369
249.0,38647,43373,45369
250.0,38646,43374,45369
251.0,38642,43374,45369
252.0,38642,43374,45369
253.0,38641,43374,45369
254.0,38641,43375,45369
255.0,38641,43375,45369
256.0,38640,43375,45369
257.0,38643,43375,45369
258.0,38643,43375,45369
259.0,38644,43375,45369
260.0,38648,43375,45369
261.0,38647,43375,45369
262.0,38647,43375,45369
263.0,38651,43375,45369
264.0,38650,43375,45369
265.0,38649,43375,45369
266.0,38647,43375,45369
267.0,38648,43375,45369
268.0,38645,43375,45369
269.0,38644,43375,45369
270.0,38641,43375,45369
271.0,38640,43375,45369
272.0,38632,43375,45369
273.0,38623,43375,45369
274.0,38636,43375,45369
275.0,38634,43375,45369
276.0,38634,43375,45369
