t,own_known,merged_known,total
105.0,32021,37821,45369
106.0,32628,37968,45369
107.0,33131,38155,45369
108.0,33446,38439,45369
109.0,33855,38801,45369
110.0,34209,39065,45369
111.0,34440,39406,45369
112.0,34646,39751,45369
113.0,34859,40046,45369
114.0,35122,40413,45369
115.0,35411,40796,45369
116.0,35647,41166,45369
117.0,35944,41423,45369
118.0,36105,41786,45369
119.0,36191,42091,45369
120.0,36280,42444,45369
121.0,36317,42709,45369
122.0,36372,42918,45369
123.0,36394,43032,45369
124.0,36457,43171,45369
125.0,36499,43293,45369
126.0,36596,43343,45369
127.0,36658,43406,45369
128.0,36715,43457,45369
129.0,36733,43473,45369
130.0,36730,43492,45369
131.0,36746,43508,45369
132.0,36760,43524,45369
133.0,36780,43540,45369
134.0,36793,43553,45369
135.0,36798,43563,45369
136.0,36807,43573,45369
137.0,36815,43579,45369
138.0,36818,43584,45369
139.0,36831,43591,45369
140.0,36832,43596,45369
141.0,36826,43609,45369
142.0,36824,43621,45369
143.0,36823,43630,45369
144.0,36828,43653,45369
145.0,36833,43677,45369
146.0,36838,43698,45369
147.0,36840,43725,45369
148.0,36833,43748,45369
149.0,36838,43765,45369
150.0,36832,43790,45369
151.0,36833,43813,45369
152.0,36830,43846,45369
153.0,36861,43898,45369
154.0,36914,43952,45369
155.0,36923,43963,45369
156.0,36966,43985,45369
157.0,36999,44010,45369
158.0,37005,44043,45369
159.0,37021,44099,45369
160.0,37059,44163,45369
161.0,37138,44216,45369
162.0,37192,44270,45369
163.0,37235,44297,45369
164.0,37262,44322,45369
165.0,37285,44334,45369
166.0,37303,44343,45369
167.0,37317,44343,45369
168.0,37363,44351,45369
169.0,37396,44354,45369
170.0,37435,44364,45369
171.0,37475,44380,45369
172.0,37534,44387,45369
173.0,37611,44395,45369
174.0,37662,44401,45369
175.0,37738,44409,45369
176.0,37780,44415,45369
177.0,37839,44419,45369
178.0,37860,44422,45369
179.0,37886,44423,45369
180.0,37919,44428,45369
181.0,37954,44428,45369
182.0,37983,44428,45369
183.0,38017,44428,45369
184.0,38021,44428,45369
185.0,38040,44428,45369
186.0,38050,44428,45369
187.0,38060,44428,45369
188.0,38072,44428,45369
189.0,38076,44428,45369
190.0,38091,44428,45369
191.0,38103,44428,45369
192.0,38110,44428,45369
193.0,38117,44428,45369
194.0,38123,44428,45369
195.0,38116,44428,45369
196.0,38132,44428,45369
197.0,38143,44428,45369
198.0,38142,44428,45369
199.0,38142,44428,45369
200.0,38145,44428,45369
201.0,38139,44428,45369
202.0,38142,44428,45369
203.0,38151,44428,45369
204.0,38155,44428,45369
205.0,38158,44428,45369
206.0,38165,44428,45369
207.0,38173,44428,45369
208.0,38176,44428,45369
209.0,38183,44428,45369
210.0,38189,44428,45369
211.0,38201,44428,45369
212.0,38220,44428,45369
213.0,38236,44428,45369
214.0,38240,44428,45369
215.0,38242,44428,45369
216.0,38247,44428,45369
217.0,38245,44428,45369
218.0,38253,44428,45369
219.0,38255,44428,45369
220.0,38259,44428,45369
221.0,38263,44428,45369
222.0,38260,44428,45369
223.0,38266,44428,45369
224.0,38274,44428,45369
225.0,38275,44428,45369
226.0,38275,44428,45369
227.0,38276,44428,45369
228.0,38275,44428,45369
229.0,38274,44428,45369
230.0,38276,44428,45369
231.0,38278,44428,45369
232.0,38277,44428,45369
233.0,38271,44428,45369
234.0,38266,44428,45369
235.0,38268,44428,45369
236.0,38275,44428,45369
237.0,38277,44428,45369
238.0,38274,44428,45369
239.0,38272,44428,45369
240.0,38273,44428,45369
241.0,38274,44428,45369
242.0,38274,44428,45369
243.0,38275,44428,45369
244.0,38276,44428,45369
245.0,38274,44428,45369
246.0,38270,44428,45369
247.0,38272,44428,45369
248.0,38268,44428,45369
249.0,38270,44428,45369
250.0,38269,44428,45369
251.0,38268,44428,45369
252.0,38268,44428,45369
253.0,38265,44428,45369
254.0,38268,44428,45369
255.0,38266,44428,45369
256.0,38270,44428,45369
257.0,38270,44428,45369
258.0,38275,44428,45369
259.0,38277,44428,45369
260.0,38274,44428,45369
261.0,38273,44428,45369
262.0,38272,44428,45369
263.0,38272,44428,45369
264.0,38268,44428,45369
265.0,38267,44428,45369
266.0,38264,44428,45369
267.0,38259,44428,45369
268.0,38260,44428,45369
269.0,38263,44428,45369
270.0,38260,44428,45369
271.0,38259,44428,45369
272.0,38260,44428,45369
273.0,38261,44428,45369
274.0,38262,44428,45369
275.0,38263,44428,45369
276.0,38261,44428,45369
