t,own_known,merged_known,total
117.0,34229,41521,45369
118.0,34754,41936,45369
119.0,35534,42386,45369
120.0,36206,42660,45369
121.0,36793,42912,45369
122.0,37102,43042,45369
123.0,37388,43163,45369
124.0,37620,43309,45369
125.0,37694,43352,45369
126.0,37783,43411,45369
127.0,37858,43461,45369
128.0,37879,43483,45369
129.0,37895,43496,45369
130.0,37915,43509,45369
131.0,37928,43525,45369
132.0,37944,43539,45369
133.0,37970,43561,45369
134.0,37993,43570,45369
135.0,38019,43578,45369
136.0,38031,43584,45369
137.0,38043,43586,45369
138.0,38044,43594,45369
139.0,38050,43596,45369
140.0,38065,43606,45369
141.0,38073,43614,45369
142.0,38073,43617,45369
143.0,38086,43632,45369
144.0,38110,43659,45369
145.0,38131,43683,45369
146.0,38145,43705,45369
147.0,38178,43726,45369
148.0,38188,43737,45369
149.0,38229,43769,45369
150.0,38261,43802,45369
151.0,38297,43834,45369
152.0,38326,43860,45369
153.0,38345,43878,45369
154.0,38352,43910,45369
155.0,38350,43948,45369
156.0,38376,43971,45369
157.0,38449,44019,45369
158.0,38569,44079,45369
159.0,38694,44148,45369
160.0,38769,44192,45369
161.0,38864,44246,45369
162.0,38912,44273,45369
163.0,38964,44296,45369
164.0,38960,44295,45369
165.0,39007,44309,45369
166.0,39001,44302,45369
167.0,39020,44307,45369
168.0,39028,44316,45369
169.0,39053,44326,45369
170.0,39072,44341,45369
171.0,39088,44350,45369
172.0,39095,44355,45369
173.0,39105,44358,45369
174.0,39105,44363,45369
175.0,39107,44365,45369
176.0,39115,44368,45369
177.0,39128,44377,45369
178.0,39133,44380,45369
179.0,39142,44385,45369
180.0,39153,44386,45369
181.0,39152,44383,45369
182.0,39151,44383,45369
183.0,39153,44381,45369
184.0,39162,44382,45369
185.0,39174,44383,45369
186.0,39176,44384,45369
187.0,39181,44386,45369
188.0,39175,44383,45369
189.0,39176,44381,45369
190.0,39176,44383,45369
191.0,39178,44382,45369
192.0,39178,44379,45369
193.0,39182,44381,45369
194.0,39184,44384,45369
195.0,39187,44384,45369
196.0,39191,44387,45369
197.0,39192,44388,45369
198.0,39195,44391,45369
199.0,39196,44392,45369
200.0,39193,44391,45369
201.0,39194,44391,45369
202.0,39194,44391,45369
203.0,39195,44393,45369
204.0,39194,44390,45369
205.0,39196,44390,45369
206.0,39186,44388,45369
207.0,39183,44387,45369
208.0,39185,44388,45369
209.0,39189,44386,45369
210.0,39184,44385,45369
211.0,39188,44385,45369
212.0,39181,44383,45369
213.0,39186,44382,45369
214.0,39188,44384,45369
215.0,39187,44386,45369
216.0,39191,44387,45369
217.0,39194,44390,45369
218.0,39187,44385,45369
219.0,39191,44389,45369
220.0,39186,44386,45369
221.0,39188,44387,45369
222.0,39188,44385,45369
223.0,39180,44385,45369
224.0,39187,44385,45369
225.0,39186,44383,45369
226.0,39173,44382,45369
227.0,39180,44381,45369
228.0,39176,44380,45369
229.0,39181,44380,45369
230.0,39181,44378,45369
231.0,39181,44381,45369
232.0,39177,44380,45369
233.0,39187,44382,45369
234.0,39186,44383,45369
235.0,39185,44380,45369
236.0,39182,44382,45369
237.0,39183,44383,45369
238.0,39190,44386,45369
239.0,39186,44386,45369
240.0,39185,44386,45369
241.0,39193,44387,45369
242.0,39194,44385,45369
243.0,39193,44386,45369
244.0,39194,44384,45369
245.0,39197,44384,45369
246.0,39197,44384,45369
247.0,39199,44383,45369
248.0,39199,44383,45369
249.0,39205,44386,45369
250.0,39202,44387,45369
251.0,39202,44386,45369
252.0,39207,44389,45369
253.0,39210,44389,45369
254.0,39211,44391,45369
255.0,39208,44391,45369
256.0,39207,44391,45369
257.0,39205,44389,45369
258.0,39207,44389,45369
259.0,39204,44389,45369
260.0,39208,44390,45369
261.0,39207,44391,45369
262.0,39207,44391,45369
263.0,39207,44390,45369
264.0,39209,44390,45369
265.0,39207,44390,45369
266.0,39206,44391,45369
267.0,39206,44391,45369
268.0,39206,44391,45369
269.0,39206,44390,45369
270.0,39209,44389,45369
271.0,39208,44387,45369
272.0,39214,44388,45369
273.0,39213,44389,45369
274.0,39209,44389,45369
275.0,39214,44389,45369
276.0,39213,44390,45369
