t,own_known,merged_known,total
121.0,35554,41664,45369
122.0,35663,41706,45369
123.0,35790,41747,45369
124.0,35869,41784,45369
125.0,35909,41793,45369
126.0,35921,41799,45369
127.0,35932,41802,45369
128.0,35943,41815,45369
129.0,35942,41835,45369
130.0,35945,41859,45369
131.0,35965,41874,45369
132.0,36005,41880,45369
133.0,36035,41888,45369
134.0,36094,41891,45369
135.0,36226,41915,45369
136.0,36338,41934,45369
137.0,36442,41943,45369
138.0,36531,41958,45369
139.0,36612,41984,45369
140.0,36667,42004,45369
141.0,36698,42013,45369
142.0,36722,42022,45369
143.0,36729,42022,45369
144.0,36726,42022,45369
145.0,36728,42022,45369
146.0,36724,42022,45369
147.0,36726,42023,45369
148.0,36725,42024,45369
149.0,36721,42023,45369
150.0,36721,42024,45369
151.0,36719,42024,45369
152.0,36721,42025,45369
153.0,36726,42026,45369
154.0,36732,42037,45369
155.0,36744,42055,45369
156.0,36752,42072,45369
157.0,36781,42091,45369
158.0,36798,42098,45369
159.0,36821,42108,45369
160.0,36830,42114,45369
161.0,36838,42112,45369
162.0,36842,42111,45369
163.0,36855,42116,45369
164.0,36857,42116,45369
165.0,36859,42119,45369
166.0,36862,42120,45369
167.0,36858,42118,45369
168.0,36861,42118,45369
169.0,36862,42118,45369
170.0,36857,42117,45369
171.0,36853,42115,45369
172.0,36840,42116,45369
173.0,36828,42113,45369
174.0,36824,42113,45369
175.0,36828,42113,45369
176.0,36829,42117,45369
177.0,36837,42118,45369
178.0,36848,42119,45369
179.0,36850,42120,45369
180.0,36844,42119,45369
181.0,36840,42118,45369
182.0,36841,42117,45369
183.0,36846,42116,45369
184.0,36857,42118,45369
185.0,36866,42118,45369
186.0,36872,42119,45369
187.0,36866,42118,45369
188.0,36872,42119,45369
189.0,36880,42120,45369
190.0,36885,42121,45369
191.0,36885,42121,45369
192.0,36889,42120,45369
193.0,36889,42121,45369
194.0,36888,42122,45369
195.0,36891,42122,45369
196.0,36891,42123,45369
197.0,36889,42124,45369
198.0,36890,42124,45369
199.0,36893,42124,45369
200.0,36893,42124,45369
201.0,36889,42124,45369
202.0,36891,42124,45369
203.0,36893,42124,45369
204.0,36892,42124,45369
205.0,36888,42124,45369
206.0,36891,42124,45369
207.0,36896,42124,45369
208.0,36892,42121,45369
209.0,36896,42122,45369
210.0,36893,42121,45369
211.0,36892,42122,45369
212.0,36893,42122,45369
213.0,36897,42121,45369
214.0,36893,42121,45369
215.0,36893,42121,45369
216.0,36893,42122,45369
217.0,36895,42123,45369
218.0,36896,42123,45369
219.0,36895,42123,45369
220.0,36891,42123,45369
221.0,36891,42123,45369
222.0,36899,42123,45369
223.0,36894,42123,45369
224.0,36894,42123,45369
225.0,36892,42123,45369
226.0,36894,42123,45369
227.0,36892,42123,45369
228.0,36891,42123,45369
229.0,36891,42123,45369
230.0,36891,42122,45369
231.0,36897,42123,45369
232.0,36895,42123,45369
233.0,36897,42123,45369
234.0,36895,42123,45369
235.0,36891,42123,45369
236.0,36894,42123,45369
237.0,36898,42123,45369
238.0,36898,42123,45369
239.0,36902,42123,45369
240.0,36905,42123,45369
241.0,36903,42124,45369
242.0,36895,42124,45369
243.0,36890,42124,45369
244.0,36895,42125,45369
245.0,36897,42125,45369
246.0,36894,42125,45369
247.0,36894,42125,45369
248.0,36895,42125,45369
249.0,36897,42125,45369
250.0,36900,42126,45369
251.0,36904,42127,45369
252.0,36901,42127,45369
253.0,36900,42127,45369
254.0,36896,42127,45369
255.0,36894,42126,45369
256.0,36895,42126,45369
257.0,36892,42126,45369
258.0,36891,42126,45369
259.0,36883,42125,45369
260.0,36881,42126,45369
261.0,36889,42128,45369
262.0,36894,42129,45369
263.0,36900,42129,45369
264.0,36900,42128,45369
265.0,36900,42128,45369
266.0,36905,42128,45369
267.0,36906,42128,45369
268.0,36901,42126,45369
269.0,36902,42127,45369
270.0,36906,42127,45369
271.0,36902,42128,45369
272.0,36906,42128,45369
273.0,36911,42128,45369
274.0,36915,42130,45369
275.0,36915,42130,45369
276.0,36914,42130,45369
