t,own_known,merged_known,total
236.0,39839,43114,45369
237.0,39838,43114,45369
238.0,39838,43114,45369
239.0,39832,43114,45369
240.0,39829,43115,45369
241.0,39830,43115,45369
242.0,39829,43115,45369
243.0,39831,43115,45369
244.0,39832,43115,45369
245.0,39832,43115,45369
246.0,39831,43115,45369
247.0,39832,43115,45369
248.0,39837,43115,45369
249.0,39838,43115,45369
250.0,39827,43115,45369
251.0,39826,43115,45369
252.0,39835,43115,45369
253.0,39841,43115,45369
254.0,39838,43115,45369
255.0,39836,43115,45369
256.0,39835,43115,45369
257.0,39830,43116,45369
258.0,39840,43116,45369
259.0,39839,43116,45369
260.0,39842,43116,45369
261.0,39843,43116,45369
262.0,39842,43116,45369
263.0,39841,43116,45369
264.0,39846,43116,45369
265.0,39843,43116,45369
266.0,39840,43116,45369
267.0,39840,43116,45369
268.0,39841,43116,45369
269.0,39843,43116,45369
270.0,39843,43116,45369
271.0,39842,43116,45369
272.0,39844,43116,45369
273.0,39842,43116,45369
274.0,39845,43116,45369
275.0,39842,43116,45369
276.0,39839,43116,45369
