t,own_known,merged_known,total
108.0,32769,36860,45369
109.0,33496,37273,45369
110.0,34193,37793,45369
111.0,34890,38368,45369
112.0,35321,38761,45369
113.0,35997,39395,45369
114.0,36663,40020,45369
115.0,37069,40416,45369
116.0,37578,40909,45369
117.0,37945,41266,45369
118.0,38119,41458,45369
119.0,38287,41633,45369
120.0,38424,41787,45369
121.0,38523,41926,45369
122.0,38556,42016,45369
123.0,38588,42070,45369
124.0,38630,42138,45369
125.0,38644,42193,45369
126.0,38666,42230,45369
127.0,38676,42255,45369
128.0,38689,42274,45369
129.0,38707,42308,45369
130.0,38722,42331,45369
131.0,38736,42351,45369
132.0,38764,42374,45369
133.0,38785,42393,45369
134.0,38786,42399,45369
135.0,38815,42425,45369
136.0,38857,42446,45369
137.0,38898,42469,45369
138.0,38949,42482,45369
139.0,38973,42491,45369
140.0,38993,42507,45369
141.0,39000,42517,45369
142.0,39005,42549,45369
143.0,39018,42559,45369
144.0,39024,42564,45369
145.0,39039,42575,45369
146.0,39052,42583,45369
147.0,39053,42594,45369
148.0,39058,42625,45369
149.0,39055,42663,45369
150.0,39068,42685,45369
151.0,39072,42710,45369
152.0,39067,42744,45369
153.0,39080,42770,45369
154.0,39082,42812,45369
155.0,39074,42843,45369
156.0,39070,42873,45369
157.0,39075,42897,45369
158.0,39078,42912,45369
159.0,39069,42924,45369
160.0,39059,42935,45369
161.0,39062,42943,45369
162.0,39079,42968,45369
163.0,39079,43008,45369
164.0,39079,43034,45369
165.0,39085,43081,45369
166.0,39090,43120,45369
167.0,39089,43135,45369
168.0,39087,43144,45369
169.0,39090,43147,45369
170.0,39094,43151,45369
171.0,39098,43155,45369
172.0,39100,43162,45369
173.0,39097,43163,45369
174.0,39096,43165,45369
175.0,39100,43167,45369
176.0,39095,43168,45369
177.0,39096,43169,45369
178.0,39103,43169,45369
179.0,39106,43169,45369
180.0,39105,43170,45369
181.0,39109,43171,45369
182.0,39113,43172,45369
183.0,39111,43172,45369
184.0,39110,43172,45369
185.0,39109,43172,45369
186.0,39109,43174,45369
187.0,39116,43174,45369
188.0,39116,43174,45369
189.0,39113,43174,45369
190.0,39117,43174,45369
191.0,39112,43174,45369
192.0,39114,43174,45369
193.0,39117,43174,45369
194.0,39119,43174,45369
195.0,39117,43174,45369
196.0,39108,43174,45369
197.0,39100,43174,45369
198.0,39108,43174,45369
199.0,39109,43174,45369
200.0,39115,43174,45369
201.0,39113,43174,45369
202.0,39115,43174,45369
203.0,39110,43174,45369
204.0,39114,43174,45369
205.0,39113,43174,45369
206.0,39111,43174,45369
207.0,39110,43174,45369
208.0,39109,43174,45369
209.0,39105,43174,45369
210.0,39106,43174,45369
211.0,39110,43174,45369
212.0,39111,43174,45369
213.0,39116,43174,45369
214.0,39118,43174,45369
215.0,39109,43174,45369
216.0,39112,43174,45369
217.0,39103,43174,45369
218.0,39099,43174,45369
219.0,39104,43174,45369
220.0,39100,43174,45369
221.0,39104,43174,45369
222.0,39100,43174,45369
223.0,39106,43174,45369
224.0,39101,43174,45369
225.0,39096,43174,45369
226.0,39099,43174,45369
227.0,39097,43174,45369
228.0,39095,43174,45369
229.0,39104,43174,45369
230.0,39104,43174,45369
231.0,39107,43174,45369
232.0,39106,43174,45369
233.0,39104,43174,45369
234.0,39113,43174,45369
235.0,39113,43174,45369
236.0,39116,43174,45369
237.0,39119,43174,45369
238.0,39108,43174,45369
239.0,39107,43174,45369
240.0,39108,43175,45369
241.0,39118,43175,45369
242.0,39118,43175,45369
243.0,39115,43175,45369
244.0,39112,43175,45369
245.0,39113,43175,45369
246.0,39111,43175,45369
247.0,39105,43175,45369
248.0,39104,43175,45369
249.0,39096,43175,45369
250.0,39105,43175,45369
251.0,39099,43175,45369
252.0,39106,43175,45369
253.0,39107,43175,45369
254.0,39108,43175,45369
255.0,39111,43175,45369
256.0,39111,43175,45369
257.0,39103,43176,45369
258.0,39100,43176,45369
259.0,39097,43176,45369
260.0,39092,43176,45369
261.0,39090,43176,45369
262.0,39088,43176,45369
263.0,39096,43176,45369
264.0,39099,43176,45369
265.0,39101,43176,45369
266.0,39100,43176,45369
267.0,39105,43176,45369
268.0,39105,43176,45369
269.0,39103,43176,45369
270.0,39107,43176,45369
271.0,39112,43176,45369
272.0,39110,43176,45369
273.0,39112,43176,45369
274.0,39112,43176,45369
275.0,39111,43176,45369
276.0,39104,43176,45369
