t,own_known,merged_known,total
93.0,31574,35409,45369
94.0,31585,35428,45369
95.0,31583,35436,45369
96.0,31584,35441,45369
97.0,31619,35442,45369
98.0,31633,35444,45369
99.0,31648,35446,45369
100.0,31671,35448,45369
101.0,31722,35449,45369
102.0,31768,35452,45369
103.0,31915,35475,45369
104.0,32136,35539,45369
105.0,32376,35646,45369
106.0,32873,35961,45369
107.0,33279,36225,45369
108.0,33951,36767,45369
109.0,34650,37376,45369
110.0,35120,37792,45369
111.0,35816,38431,45369
112.0,36318,38902,45369
113.0,36944,39499,45369
114.0,37480,40019,45369
115.0,37752,40286,45369
116.0,38161,40685,45369
117.0,38422,40991,45369
118.0,38495,41171,45369
119.0,38532,41290,45369
120.0,38555,41482,45369
121.0,38613,41691,45369
122.0,38641,41814,45369
123.0,38658,41921,45369
124.0,38675,42010,45369
125.0,38692,42047,45369
126.0,38695,42061,45369
127.0,38705,42088,45369
128.0,38734,42106,45369
129.0,38790,42129,45369
130.0,38832,42150,45369
131.0,38862,42179,45369
132.0,38883,42236,45369
133.0,38924,42287,45369
134.0,38952,42329,45369
135.0,38968,42390,45369
136.0,38990,42428,45369
137.0,39005,42455,45369
138.0,39012,42487,45369
139.0,39014,42515,45369
140.0,39025,42549,45369
141.0,39018,42586,45369
142.0,39024,42606,45369
143.0,39030,42616,45369
144.0,39030,42620,45369
145.0,39033,42624,45369
146.0,39036,42626,45369
147.0,39039,42627,45369
148.0,39055,42627,45369
149.0,39055,42634,45369
150.0,39044,42640,45369
151.0,39036,42654,45369
152.0,39034,42671,45369
153.0,39023,42693,45369
154.0,39005,42722,45369
155.0,39004,42751,45369
156.0,39017,42775,45369
157.0,39027,42809,45369
158.0,39029,42831,45369
159.0,39027,42849,45369
160.0,39003,42854,45369
161.0,39011,42864,45369
162.0,39007,42865,45369
163.0,39004,42869,45369
164.0,39011,42872,45369
165.0,39001,42873,45369
166.0,39008,42873,45369
167.0,39006,42873,45369
168.0,39007,42873,45369
169.0,39016,42873,45369
170.0,39020,42873,45369
171.0,39017,42874,45369
172.0,39023,42875,45369
173.0,39025,42875,45369
174.0,39033,42875,45369
175.0,39041,42875,45369
176.0,39045,42875,45369
177.0,39046,42875,45369
178.0,39044,42877,45369
179.0,39045,42877,45369
180.0,39046,42877,45369
181.0,39051,42877,45369
182.0,39055,42877,45369
183.0,39055,42877,45369
184.0,39054,42879,45369
185.0,39057,42879,45369
186.0,39056,42879,45369
187.0,39058,42880,45369
188.0,39058,42882,45369
189.0,39044,42882,45369
190.0,39044,42882,45369
191.0,39040,42882,45369
192.0,39046,42882,45369
193.0,39049,42883,45369
194.0,39053,42884,45369
195.0,39054,42884,45369
196.0,39048,42884,45369
197.0,39038,42884,45369
198.0,39045,42884,45369
199.0,39045,42884,45369
200.0,39029,42884,45369
201.0,39023,42884,45369
202.0,39007,42884,45369
203.0,39011,42884,45369
204.0,39020,42884,45369
205.0,39014,42884,45369
206.0,39007,42884,45369
207.0,39001,42884,45369
208.0,38987,42884,45369
209.0,38996,42884,45369
210.0,39003,42884,45369
211.0,39004,42884,45369
212.0,38997,42884,45369
213.0,38991,42885,45369
214.0,38996,42885,45369
215.0,39007,42885,45369
216.0,39010,42885,45369
217.0,39016,42885,45369
218.0,39021,42885,45369
219.0,39027,42885,45369
220.0,39025,42885,45369
221.0,39029,42885,45369
222.0,39027,42885,45369
223.0,39031,42885,45369
224.0,39029,42885,45369
225.0,39036,42885,45369
226.0,39035,42885,45369
227.0,39037,42885,45369
228.0,39039,42885,45369
229.0,39038,42885,45369
230.0,39032,42885,45369
231.0,39031,42885,45369
232.0,39029,42885,45369
233.0,39032,42886,45369
234.0,39038,42886,45369
235.0,39044,42887,45369
236.0,39044,42888,45369
237.0,39040,42888,45369
238.0,39041,42888,45369
239.0,39044,42889,45369
240.0,39046,42889,45369
241.0,39049,42889,45369
242.0,39048,42889,45369
243.0,39039,42889,45369
244.0,39029,42889,45369
245.0,39043,42889,45369
246.0,39045,42889,45369
247.0,39047,42889,45369
248.0,39048,42890,45369
249.0,39050,42890,45369
250.0,39048,42890,45369
251.0,39049,42890,45369
252.0,39046,42890,45369
253.0,39053,42890,45369
254.0,39051,42890,45369
255.0,39047,42890,45369
256.0,39040,42890,45369
257.0,39040,42890,45369
258.0,39043,42890,45369
259.0,39044,42890,45369
260.0,39043,42890,45369
261.0,39040,42890,45369
262.0,39036,42890,45369
263.0,39037,42890,45369
264.0,39035,42890,45369
265.0,39037,42890,45369
266.0,39039,42890,45369
267.0,39040,42890,45369
268.0,39037,42890,45369
269.0,39033,42890,45369
270.0,39034,42890,45369
271.0,39037,42890,45369
272.0,39042,42890,45369
273.0,39036,42890,45369
274.0,39034,42890,45369
275.0,39036,42890,45369
276.0,39035,42890,45369
