t,own_known,merged_known,total
165.0,38186,42841,45369
166.0,38200,42843,45369
167.0,38197,42843,45369
168.0,38195,42844,45369
169.0,38195,42845,45369
170.0,38197,42845,45369
171.0,38197,42846,45369
172.0,38195,42849,45369
173.0,38196,42850,45369
174.0,38190,42850,45369
175.0,38193,42850,45369
176.0,38183,42850,45369
177.0,38176,42850,45369
178.0,38164,42851,45369
179.0,38158,42851,45369
180.0,38158,42851,45369
181.0,38171,42851,45369
182.0,38170,42850,45369
183.0,38180,42851,45369
184.0,38179,42852,45369
185.0,38185,42853,45369
186.0,38186,42852,45369
187.0,38186,42853,45369
188.0,38184,42855,45369
189.0,38188,42855,45369
190.0,38178,42855,45369
191.0,38173,42855,45369
192.0,38174,42856,45369
193.0,38168,42857,45369
194.0,38170,42858,45369
195.0,38167,42857,45369
196.0,38167,42858,45369
197.0,38164,42858,45369
198.0,38156,42857,45369
199.0,38167,42858,45369
200.0,38170,42858,45369
201.0,38176,42858,45369
202.0,38174,42858,45369
203.0,38180,42858,45369
204.0,38183,42858,45369
205.0,38186,42858,45369
206.0,38189,42858,45369
207.0,38194,42858,45369
208.0,38196,42858,45369
209.0,38196,42857,45369
210.0,38201,42857,45369
211.0,38201,42857,45369
212.0,38203,42857,45369
213.0,38210,42858,45369
214.0,38211,42858,45369
215.0,38213,42859,45369
216.0,38208,42859,45369
217.0,38207,42859,45369
218.0,38201,42859,45369
219.0,38201,42859,45369
220.0,38203,42859,45369
221.0,38204,42859,45369
222.0,38205,42859,45369
223.0,38206,42859,45369
224.0,38208,42859,45369
225.0,38209,42859,45369
226.0,38205,42859,45369
227.0,38201,42859,45369
228.0,38202,42859,45369
229.0,38208,42859,45369
230.0,38207,42859,45369
231.0,38207,42859,45369
232.0,38208,42859,45369
233.0,38205,42859,45369
234.0,38206,42860,45369
235.0,38210,42861,45369
236.0,38211,42862,45369
237.0,38219,42862,45369
238.0,38214,42863,45369
239.0,38214,42864,45369
240.0,38212,42864,45369
241.0,38211,42864,45369
242.0,38203,42864,45369
243.0,38208,42864,45369
244.0,38211,42864,45369
245.0,38214,42864,45369
246.0,38214,42864,45369
247.0,38213,42864,45369
248.0,38208,42864,45369
249.0,38207,42864,45369
250.0,38208,42864,45369
251.0,38214,42864,45369
252.0,38219,42864,45369
253.0,38214,42864,45369
254.0,38209,42864,45369
255.0,38205,42864,45369
256.0,38213,42864,45369
257.0,38215,42864,45369
258.0,38216,42864,45369
259.0,38220,42864,45369
260.0,38221,42864,45369
261.0,38221,42864,45369
262.0,38221,42864,45369
263.0,38222,42864,45369
264.0,38218,42863,45369
265.0,38220,42863,45369
266.0,38219,42863,45369
267.0,38217,42863,45369
268.0,38218,42863,45369
269.0,38219,42863,45369
270.0,38220,42863,45369
271.0,38222,42863,45369
272.0,38221,42865,45369
273.0,38222,42865,45369
274.0,38221,42865,45369
275.0,38225,42865,45369
276.0,38225,42865,45369
