t,own_known,merged_known,total
242.0,40183,44327,45369
243.0,40181,44332,45369
244.0,40184,44332,45369
245.0,40180,44332,45369
246.0,40186,44332,45369
247.0,40186,44332,45369
248.0,40184,44332,45369
249.0,40180,44332,45369
250.0,40179,44332,45369
251.0,40183,44332,45369
252.0,40181,44334,45369
253.0,40181,44334,45369
254.0,40183,44335,45369
255.0,40186,44335,45369
256.0,40184,44335,45369
257.0,40186,44335,45369
258.0,40182,44335,45369
259.0,40182,44335,45369
260.0,40177,44335,45369
261.0,40173,44335,45369
262.0,40174,44336,45369
263.0,40162,44336,45369
264.0,40150,44336,45369
265.0,40152,44336,45369
266.0,40151,44336,45369
267.0,40153,44336,45369
268.0,40153,44336,45369
269.0,40154,44336,45369
270.0,40160,44337,45369
271.0,40167,44337,45369
272.0,40172,44337,45369
273.0,40174,44337,45369
274.0,40182,44337,45369
275.0,40184,44337,45369
276.0,40183,44337,45369
