t,own_known,merged_known,total
167.0,39368,44233,45369
168.0,39365,44233,45369
169.0,39375,44232,45369
170.0,39381,44236,45369
171.0,39387,44237,45369
172.0,39393,44239,45369
173.0,39407,44241,45369
174.0,39401,44241,45369
175.0,39404,44242,45369
176.0,39419,44242,45369
177.0,39430,44246,45369
178.0,39429,44246,45369
179.0,39431,44246,45369
180.0,39440,44254,45369
181.0,39446,44256,45369
182.0,39448,44256,45369
183.0,39455,44257,45369
184.0,39451,44256,45369
185.0,39453,44259,45369
186.0,39457,44260,45369
187.0,39457,44260,45369
188.0,39472,44261,45369
189.0,39475,44261,45369
190.0,39472,44261,45369
191.0,39473,44262,45369
192.0,39475,44264,45369
193.0,39479,44267,45369
194.0,39482,44269,45369
195.0,39479,44269,45369
196.0,39477,44274,45369
197.0,39476,44273,45369
198.0,39474,44272,45369
199.0,39475,44272,45369
200.0,39475,44273,45369
201.0,39470,44274,45369
202.0,39473,44274,45369
203.0,39471,44273,45369
204.0,39476,44274,45369
205.0,39476,44273,45369
206.0,39477,44276,45369
207.0,39481,44274,45369
208.0,39480,44274,45369
209.0,39479,44274,45369
210.0,39481,44274,45369
211.0,39477,44276,45369
212.0,39481,44276,45369
213.0,39482,44278,45369
214.0,39480,44284,45369
215.0,39482,44289,45369
216.0,39482,44297,45369
217.0,39481,44298,45369
218.0,39480,44297,45369
219.0,39476,44297,45369
220.0,39475,44298,45369
221.0,39477,44298,45369
222.0,39483,44303,45369
223.0,39485,44305,45369
224.0,39483,44305,45369
225.0,39485,44310,45369
226.0,39488,44310,45369
227.0,39494,44310,45369
228.0,39492,44309,45369
229.0,39494,44312,45369
230.0,39493,44315,45369
231.0,39494,44321,45369
232.0,39494,44320,45369
233.0,39496,44323,45369
234.0,39497,44321,45369
235.0,39497,44323,45369
236.0,39503,44326,45369
237.0,39497,44327,45369
238.0,39496,44329,45369
239.0,39499,44330,45369
240.0,39499,44330,45369
241.0,39503,44331,45369
242.0,39503,44332,45369
243.0,39498,44336,45369
244.0,39498,44337,45369
245.0,39496,44337,45369
246.0,39498,44338,45369
247.0,39502,44339,45369
248.0,39502,44339,45369
249.0,39500,44338,45369
250.0,39499,44338,45369
251.0,39498,44337,45369
252.0,39500,44339,45369
253.0,39501,44340,45369
254.0,39499,44341,45369
255.0,39497,44341,45369
256.0,39504,44343,45369
257.0,39505,44343,45369
258.0,39504,44343,45369
259.0,39502,44343,45369
260.0,39508,44344,45369
261.0,39510,44344,45369
262.0,39500,44344,45369
263.0,39496,44344,45369
264.0,39494,44343,45369
265.0,39496,44344,45369
266.0,39499,44344,45369
267.0,39495,44344,45369
268.0,39495,44344,45369
269.0,39497,44344,45369
270.0,39496,44344,45369
271.0,39501,44344,45369
272.0,39505,44344,45369
273.0,39505,44344,45369
274.0,39508,44345,45369
275.0,39503,44345,45369
276.0,39503,44345,45369
