t,own_known,merged_known,total
81.0,32424,37192,45369
82.0,32443,37209,45369
83.0,32480,37213,45369
84.0,32551,37217,45369
85.0,32609,37220,45369
86.0,32711,37226,45369
87.0,32778,37227,45369
88.0,32865,37228,45369
89.0,32941,37228,45369
90.0,33012,37228,45369
91.0,33053,37228,45369
92.0,33101,37229,45369
93.0,33153,37229,45369
94.0,33200,37229,45369
95.0,33243,37229,45369
96.0,33287,37232,45369
97.0,33329,37233,45369
98.0,33363,37238,45369
99.0,33381,37246,45369
100.0,33413,37257,45369
101.0,33421,37265,45369
102.0,33420,37267,45369
103.0,33439,37275,45369
104.0,33450,37282,45369
105.0,33448,37282,45369
106.0,33465,37283,45369
107.0,33469,37336,45369
108.0,33475,37574,45369
109.0,33488,38024,45369
110.0,33491,38551,45369
111.0,33517,38868,45369
112.0,33551,39374,45369
113.0,33672,39829,45369
114.0,33948,40128,45369
115.0,34353,40748,45369
116.0,34889,41296,45369
117.0,35456,41830,45369
118.0,35773,42129,45369
119.0,36263,42562,45369
120.0,36805,42939,45369
121.0,37311,43121,45369
122.0,37657,43295,45369
123.0,38166,43466,45369
124.0,38577,43603,45369
125.0,38880,43697,45369
126.0,39011,43760,45369
127.0,39202,43829,45369
128.0,39307,43871,45369
129.0,39352,43889,45369
130.0,39383,43904,45369
131.0,39416,43931,45369
132.0,39432,43946,45369
133.0,39473,43957,45369
134.0,39496,43965,45369
135.0,39514,43973,45369
136.0,39545,43988,45369
137.0,39563,43994,45369
138.0,39559,43996,45369
139.0,39576,43998,45369
140.0,39582,43998,45369
141.0,39588,43999,45369
142.0,39580,44000,45369
143.0,39583,44002,45369
144.0,39571,44001,45369
145.0,39577,44004,45369
146.0,39574,44002,45369
147.0,39584,44010,45369
148.0,39590,44014,45369
149.0,39601,44017,45369
150.0,39606,44021,45369
151.0,39604,44021,45369
152.0,39604,44020,45369
153.0,39602,44021,45369
154.0,39605,44022,45369
155.0,39607,44023,45369
156.0,39611,44028,45369
157.0,39652,44057,45369
158.0,39720,44110,45369
159.0,39775,44188,45369
160.0,39822,44224,45369
161.0,39859,44236,45369
162.0,39871,44246,45369
163.0,39886,44258,45369
164.0,39898,44269,45369
165.0,39900,44271,45369
166.0,39921,44275,45369
167.0,39933,44275,45369
168.0,39932,44278,45369
169.0,39941,44274,45369
170.0,39941,44275,45369
171.0,39939,44278,45369
172.0,39949,44279,45369
173.0,39966,44284,45369
174.0,39968,44289,45369
175.0,39977,44291,45369
176.0,39972,44295,45369
177.0,39980,44295,45369
178.0,39980,44294,45369
179.0,39985,44296,45369
180.0,39988,44300,45369
181.0,39994,44302,45369
182.0,39998,44304,45369
183.0,40002,44305,45369
184.0,40013,44305,45369
185.0,40024,44310,45369
186.0,40034,44311,45369
187.0,40035,44315,45369
188.0,40032,44315,45369
189.0,40033,44315,45369
190.0,40038,44314,45369
191.0,40037,44314,45369
192.0,40034,44317,45369
193.0,40033,44318,45369
194.0,40036,44317,45369
195.0,40034,44317,45369
196.0,40038,44319,45369
197.0,40041,44318,45369
198.0,40044,44318,45369
199.0,40043,44319,45369
200.0,40050,44321,45369
201.0,40048,44324,45369
202.0,40057,44329,45369
203.0,40052,44330,45369
204.0,40055,44331,45369
205.0,40052,44331,45369
206.0,40055,44330,45369
207.0,40057,44330,45369
208.0,40043,44329,45369
209.0,40040,44329,45369
210.0,40042,44329,45369
211.0,40041,44330,45369
212.0,40041,44330,45369
213.0,40046,44329,45369
214.0,40044,44327,45369
215.0,40054,44331,45369
216.0,40062,44335,45369
217.0,40070,44337,45369
218.0,40074,44337,45369
219.0,40074,44336,45369
220.0,40072,44335,45369
221.0,40074,44335,45369
222.0,40080,44336,45369
223.0,40078,44335,45369
224.0,40085,44337,45369
225.0,40085,44337,45369
226.0,40084,44339,45369
227.0,40084,44340,45369
228.0,40090,44339,45369
229.0,40089,44341,45369
230.0,40086,44342,45369
231.0,40084,44345,45369
232.0,40088,44345,45369
233.0,40090,44346,45369
234.0,40084,44347,45369
235.0,40084,44350,45369
236.0,40085,44350,45369
237.0,40091,44350,45369
238.0,40088,44349,45369
239.0,40088,44350,45369
240.0,40086,44351,45369
241.0,40089,44352,45369
242.0,40086,44351,45369
243.0,40081,44351,45369
244.0,40087,44352,45369
245.0,40088,44351,45369
246.0,40091,44352,45369
247.0,40088,44351,45369
248.0,40081,44351,45369
249.0,40078,44350,45369
250.0,40083,44349,45369
251.0,40087,44349,45369
252.0,40085,44350,45369
253.0,40079,44348,45369
254.0,40082,44351,45369
255.0,40087,44352,45369
256.0,40085,44352,45369
257.0,40082,44349,45369
258.0,40082,44349,45369
259.0,40083,44350,45369
260.0,40088,44351,45369
261.0,40088,44350,45369
262.0,40091,44351,45369
263.0,40088,44351,45369
264.0,40087,44353,45369
265.0,40089,44353,45369
266.0,40095,44353,45369
267.0,40096,44353,45369
268.0,40092,44354,45369
269.0,40094,44354,45369
270.0,40092,44353,45369
271.0,40093,44353,45369
272.0,40097,44353,45369
273.0,40098,44353,45369
274.0,40094,44353,45369
275.0,40091,44351,45369
276.0,40086,44352,45369
