t,own_known,merged_known,total
181.0,39767,42301,45369
182.0,39767,42301,45369
183.0,39767,42301,45369
184.0,39772,42302,45369
185.0,39779,42303,45369
186.0,39783,42303,45369
187.0,39783,42303,45369
188.0,39790,42303,45369
189.0,39791,42307,45369
190.0,39787,42308,45369
191.0,39785,42309,45369
192.0,39790,42309,45369
193.0,39794,42309,45369
194.0,39796,42309,45369
195.0,39795,42309,45369
196.0,39793,42309,45369
197.0,39796,42309,45369
198.0,39795,42309,45369
199.0,39801,42309,45369
200.0,39805,42309,45369
201.0,39806,42309,45369
202.0,39805,42309,45369
203.0,39803,42309,45369
204.0,39807,42309,45369
205.0,39810,42309,45369
206.0,39813,42309,45369
207.0,39820,42309,45369
208.0,39822,42309,45369
209.0,39829,42309,45369
210.0,39830,42309,45369
211.0,39826,42309,45369
212.0,39824,42309,45369
213.0,39829,42309,45369
214.0,39829,42309,45369
215.0,39830,42309,45369
216.0,39831,42309,45369
217.0,39835,42309,45369
218.0,39845,42309,45369
219.0,39841,42309,45369
220.0,39834,42309,45369
221.0,39835,42309,45369
222.0,39829,42309,45369
223.0,39832,42309,45369
224.0,39836,42309,45369
225.0,39840,42309,45369
226.0,39843,42309,45369
227.0,39848,42310,45369
228.0,39847,42310,45369
229.0,39852,42311,45369
230.0,39845,42311,45369
231.0,39850,42311,45369
232.0,39853,42311,45369
233.0,39852,42311,45369
234.0,39853,42311,45369
235.0,39853,42311,45369
236.0,39858,42311,45369
237.0,39858,42311,45369
238.0,39857,42311,45369
239.0,39852,42311,45369
240.0,39846,42311,45369
241.0,39847,42311,45369
242.0,39853,42311,45369
243.0,39856,42311,45369
244.0,39854,42311,45369
245.0,39846,42311,45369
246.0,39852,42311,45369
247.0,39854,42311,45369
248.0,39856,42311,45369
249.0,39859,42311,45369
250.0,39861,42311,45369
251.0,39866,42311,45369
252.0,39879,42311,45369
253.0,39880,42311,45369
254.0,39887,42311,45369
255.0,39893,42311,45369
256.0,39893,42311,45369
257.0,39885,42311,45369
258.0,39888,42311,45369
259.0,39889,42311,45369
260.0,39882,42312,45369
261.0,39885,42312,45369
262.0,39875,42312,45369
263.0,39883,42313,45369
264.0,39881,42313,45369
265.0,39881,42313,45369
266.0,39891,42314,45369
267.0,39893,42314,45369
268.0,39893,42314,45369
269.0,39895,42314,45369
270.0,39898,42314,45369
271.0,39896,42314,45369
272.0,39899,42314,45369
273.0,39891,42314,45369
274.0,39890,42314,45369
275.0,39897,42314,45369
276.0,39898,42314,45369
