t,own_known,merged_known,total
154.0,37955,43660,45369
155.0,38003,43721,45369
156.0,38022,43739,45369
157.0,38044,43751,45369
158.0,38057,43773,45369
159.0,38076,43778,45369
160.0,38083,43782,45369
161.0,38089,43784,45369
162.0,38107,43785,45369
163.0,38116,43786,45369
164.0,38121,43787,45369
165.0,38129,43788,45369
166.0,38128,43788,45369
167.0,38136,43789,45369
168.0,38146,43789,45369
169.0,38143,43789,45369
170.0,38144,43790,45369
171.0,38141,43790,45369
172.0,38154,43791,45369
173.0,38155,43791,45369
174.0,38155,43791,45369
175.0,38155,43791,45369
176.0,38161,43791,45369
177.0,38166,43791,45369
178.0,38162,43792,45369
179.0,38163,43793,45369
180.0,38166,43795,45369
181.0,38170,43794,45369
182.0,38171,43794,45369
183.0,38178,43795,45369
184.0,38182,43797,45369
185.0,38186,43797,45369
186.0,38180,43797,45369
187.0,38181,43796,45369
188.0,38186,43796,45369
189.0,38188,43796,45369
190.0,38181,43795,45369
191.0,38183,43794,45369
192.0,38191,43794,45369
193.0,38192,43794,45369
194.0,38192,43794,45369
195.0,38194,43794,45369
196.0,38193,43795,45369
197.0,38196,43795,45369
198.0,38196,43795,45369
199.0,38197,43795,45369
200.0,38197,43795,45369
201.0,38196,43796,45369
202.0,38197,43796,45369
203.0,38198,43796,45369
204.0,38200,43796,45369
205.0,38200,43795,45369
206.0,38200,43795,45369
207.0,38201,43795,45369
208.0,38200,43795,45369
209.0,38200,43795,45369
210.0,38201,43795,45369
211.0,38206,43795,45369
212.0,38207,43795,45369
213.0,38205,43795,45369
214.0,38206,43795,45369
215.0,38206,43794,45369
216.0,38202,43794,45369
217.0,38197,43794,45369
218.0,38199,43794,45369
219.0,38202,43794,45369
220.0,38200,43794,45369
221.0,38204,43794,45369
222.0,38210,43794,45369
223.0,38210,43794,45369
224.0,38208,43794,45369
225.0,38209,43794,45369
226.0,38208,43794,45369
227.0,38207,43794,45369
228.0,38209,43794,45369
229.0,38206,43794,45369
230.0,38206,43794,45369
231.0,38210,43794,45369
232.0,38207,43794,45369
233.0,38206,43794,45369
234.0,38207,43794,45369
235.0,38208,43794,45369
236.0,38210,43794,45369
237.0,38210,43794,45369
238.0,38209,43794,45369
239.0,38208,43794,45369
240.0,38207,43794,45369
241.0,38210,43794,45369
242.0,38207,43794,45369
243.0,38211,43794,45369
244.0,38211,43794,45369
245.0,38208,43794,45369
246.0,38211,43794,45369
247.0,38211,43794,45369
248.0,38212,43794,45369
249.0,38212,43794,45369
250.0,38211,43794,45369
251.0,38209,43794,45369
252.0,38209,43794,45369
253.0,38209,43794,45369
254.0,38211,43794,45369
255.0,38212,43794,45369
256.0,38210,43794,45369
257.0,38210,43794,45369
258.0,38210,43794,45369
259.0,38208,43794,45369
260.0,38207,43794,45369
261.0,38207,43794,45369
262.0,38209,43794,45369
263.0,38207,43794,45369
264.0,38206,43794,45369
265.0,38205,43794,45369
266.0,38208,43794,45369
267.0,38206,43794,45369
268.0,38207,43794,45369
269.0,38207,43794,45369
270.0,38203,43794,45369
271.0,38205,43794,45369
272.0,38207,43794,45369
273.0,38209,43794,45369
274.0,38210,43794,45369
275.0,38207,43794,45369
276.0,38204,43794,45369
