t,own_known,merged_known,total
135.0,39284,43429,45369
136.0,39286,43440,45369
137.0,39293,43458,45369
138.0,39294,43468,45369
139.0,39298,43478,45369
140.0,39309,43485,45369
141.0,39314,43498,45369
142.0,39320,43498,45369
143.0,39317,43499,45369
144.0,39329,43499,45369
145.0,39329,43501,45369
146.0,39334,43501,45369
147.0,39348,43501,45369
148.0,39359,43501,45369
149.0,39369,43501,45369
150.0,39377,43502,45369
151.0,39387,43505,45369
152.0,39386,43525,45369
153.0,39385,43584,45369
154.0,39380,43641,45369
155.0,39386,43702,45369
156.0,39387,43736,45369
157.0,39395,43746,45369
158.0,39397,43770,45369
159.0,39394,43773,45369
160.0,39402,43780,45369
161.0,39405,43783,45369
162.0,39403,43783,45369
163.0,39411,43785,45369
164.0,39414,43786,45369
165.0,39424,43786,45369
166.0,39416,43787,45369
167.0,39418,43787,45369
168.0,39418,43788,45369
169.0,39416,43788,45369
170.0,39405,43788,45369
171.0,39408,43789,45369
172.0,39423,43789,45369
173.0,39425,43790,45369
174.0,39424,43790,45369
175.0,39427,43790,45369
176.0,39420,43790,45369
177.0,39414,43790,45369
178.0,39425,43790,45369
179.0,39428,43791,45369
180.0,39426,43792,45369
181.0,39427,43793,45369
182.0,39428,43793,45369
183.0,39427,43793,45369
184.0,39429,43794,45369
185.0,39425,43795,45369
186.0,39429,43795,45369
187.0,39432,43795,45369
188.0,39432,43795,45369
189.0,39431,43795,45369
190.0,39430,43795,45369
191.0,39428,43795,45369
192.0,39432,43795,45369
193.0,39433,43795,45369
194.0,39438,43795,45369
195.0,39442,43795,45369
196.0,39441,43795,45369
197.0,39442,43795,45369
198.0,39444,43795,45369
199.0,39443,43795,45369
200.0,39445,43795,45369
201.0,39444,43795,45369
202.0,39448,43795,45369
203.0,39451,43795,45369
204.0,39447,43795,45369
205.0,39446,43795,45369
206.0,39446,43795,45369
207.0,39450,43795,45369
208.0,39453,43795,45369
209.0,39452,43795,45369
210.0,39453,43795,45369
211.0,39457,43795,45369
212.0,39458,43795,45369
213.0,39453,43795,45369
214.0,39452,43795,45369
215.0,39450,43795,45369
216.0,39450,43795,45369
217.0,39450,43795,45369
218.0,39448,43795,45369
219.0,39444,43795,45369
220.0,39447,43795,45369
221.0,39446,43795,45369
222.0,39447,43795,45369
223.0,39451,43795,45369
224.0,39450,43795,45369
225.0,39453,43795,45369
226.0,39452,43795,45369
227.0,39452,43795,45369
228.0,39456,43795,45369
229.0,39459,43795,45369
230.0,39453,43795,45369
231.0,39454,43795,45369
232.0,39450,43795,45369
233.0,39448,43795,45369
234.0,39450,43795,45369
235.0,39454,43795,45369
236.0,39456,43795,45369
237.0,39451,43795,45369
238.0,39452,43795,45369
239.0,39454,43795,45369
240.0,39452,43795,45369
241.0,39452,43795,45369
242.0,39449,43795,45369
243.0,39448,43795,45369
244.0,39454,43795,45369
245.0,39452,43795,45369
246.0,39451,43795,45369
247.0,39452,43795,45369
248.0,39454,43795,45369
249.0,39455,43795,45369
250.0,39457,43795,45369
251.0,39455,43795,45369
252.0,39457,43795,45369
253.0,39461,43795,45369
254.0,39460,43795,45369
255.0,39458,43795,45369
256.0,39461,43795,45369
257.0,39462,43795,45369
258.0,39460,43795,45369
259.0,39461,43795,45369
260.0,39459,43795,45369
261.0,39462,43795,45369
262.0,39456,43795,45369
263.0,39454,43795,45369
264.0,39448,43795,45369
265.0,39451,43795,45369
266.0,39453,43795,45369
267.0,39452,43795,45369
268.0,39454,43795,45369
269.0,39455,43795,45369
270.0,39456,43795,45369
271.0,39456,43795,45369
272.0,39457,43795,45369
273.0,39455,43795,45369
274.0,39460,43795,45369
275.0,39455,43795,45369
276.0,39460,43795,45369
